                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.5513,                 1.6793,                 1.8963,                0.61475,                0.60334,                0.58542,                0.27153,                 1.8795,                 1.6623,                 2.3008,              0.0093466,              0.0093466,              0.0093466
                     36,                 1.5445,                  1.666,                 1.8886,                0.60961,                0.59654,                0.58923,                0.27179,                 1.9051,                 1.6499,                 2.3137,              0.0093268,              0.0093268,              0.0093268
                     37,                 1.5414,                  1.643,                 1.8872,                0.62113,                0.60564,                0.59613,                0.27422,                 1.9106,                 1.6359,                 2.3432,               0.009307,               0.009307,               0.009307
                     38,                 1.5333,                 1.6408,                 1.8757,                0.62159,                0.59892,                0.59952,                0.27768,                 1.8978,                 1.6289,                 2.3238,              0.0092872,              0.0092872,              0.0092872
                     39,                 1.5268,                 1.6245,                 1.8722,                0.64661,                0.59875,                0.60331,                0.28141,                 1.9318,                 1.6071,                 2.3422,              0.0092674,              0.0092674,              0.0092674
                     40,                 1.5283,                  1.633,                 1.8689,                0.60752,                0.60914,                0.59417,                0.27633,                 1.9072,                 1.6336,                 2.3287,              0.0092476,              0.0092476,              0.0092476
                     41,                 1.5163,                  1.607,                 1.8556,                0.61442,                0.62524,                0.60745,                0.28596,                 1.9059,                 1.6026,                 2.3333,              0.0092278,              0.0092278,              0.0092278
                     42,                 1.5189,                 1.6037,                 1.8538,                0.61942,                0.62182,                0.60414,                0.27958,                 1.9051,                 1.5972,                 2.3192,               0.009208,               0.009208,               0.009208
                     43,                 1.4956,                 1.5917,                 1.8454,                0.61222,                0.61862,                0.60415,                0.27855,                  1.898,                  1.595,                 2.3225,              0.0091882,              0.0091882,              0.0091882
                     44,                 1.5057,                 1.5845,                  1.846,                0.61083,                0.61767,                0.59729,                0.28451,                 1.9101,                 1.5857,                 2.3289,              0.0091684,              0.0091684,              0.0091684
                     45,                 1.4946,                 1.5692,                  1.843,                0.61633,                0.61899,                0.60453,                0.28391,                 1.8949,                 1.5939,                 2.3142,              0.0091486,              0.0091486,              0.0091486
                     46,                 1.4954,                 1.5581,                 1.8387,                0.61343,                0.62245,                0.61863,                0.29189,                  1.895,                 1.5702,                 2.3129,              0.0091288,              0.0091288,              0.0091288
                     47,                 1.4853,                 1.5457,                  1.827,                0.61839,                0.61995,                0.60686,                0.29068,                 1.8972,                 1.5459,                 2.3263,               0.009109,               0.009109,               0.009109
                     48,                 1.4819,                 1.5443,                 1.8202,                0.61863,                0.63418,                 0.6115,                0.29193,                 1.8857,                 1.5418,                 2.3161,              0.0090892,              0.0090892,              0.0090892
                     49,                 1.4763,                 1.5432,                 1.8236,                0.62249,                0.62583,                0.60833,                0.29136,                 1.8846,                 1.5447,                 2.3003,              0.0090694,              0.0090694,              0.0090694
                     50,                 1.4725,                 1.5253,                 1.8172,                0.62063,                0.62662,                0.60774,                0.28725,                 1.9072,                 1.5427,                  2.333,              0.0090496,              0.0090496,              0.0090496
                     51,                 1.4628,                 1.5092,                 1.8073,                 0.5861,                 0.6324,                0.60126,                0.28513,                 1.9033,                 1.5519,                 2.3297,              0.0090298,              0.0090298,              0.0090298
                     52,                 1.4613,                 1.5089,                 1.8094,                0.62757,                0.61339,                0.59452,                0.28218,                 1.9161,                 1.5461,                 2.3413,                0.00901,                0.00901,                0.00901
                     53,                 1.4658,                 1.5082,                 1.8068,                0.61725,                0.62319,                0.60772,                0.28654,                 1.9114,                 1.5155,                 2.3274,              0.0089902,              0.0089902,              0.0089902
                     54,                   1.46,                 1.4898,                 1.7939,                0.63157,                0.62542,                0.60159,                0.28797,                 1.9116,                 1.5346,                 2.3121,              0.0089704,              0.0089704,              0.0089704
                     55,                 1.4456,                   1.49,                  1.792,                0.61679,                0.62703,                0.60627,                0.29088,                 1.9131,                 1.5417,                 2.3254,              0.0089506,              0.0089506,              0.0089506
                     56,                 1.4444,                 1.4638,                 1.7801,                0.61083,                0.62397,                0.60063,                0.29241,                 1.9111,                 1.5208,                 2.3259,              0.0089308,              0.0089308,              0.0089308
                     57,                 1.4422,                 1.4747,                 1.7805,                0.62149,                0.62033,                 0.6021,                0.28967,                 1.9139,                 1.5118,                 2.3181,               0.008911,               0.008911,               0.008911
                     58,                 1.4435,                  1.475,                 1.7869,                0.60935,                0.63177,                0.60156,                 0.2889,                 1.9142,                 1.5235,                 2.3267,              0.0088912,              0.0088912,              0.0088912
                     59,                 1.4281,                 1.4688,                 1.7771,                0.62706,                0.62742,                0.60168,                0.28872,                 1.9165,                 1.5284,                 2.3211,              0.0088714,              0.0088714,              0.0088714
                     60,                 1.4189,                 1.4506,                 1.7699,                0.59968,                0.62471,                0.59747,                  0.288,                 1.9094,                 1.5142,                  2.326,              0.0088516,              0.0088516,              0.0088516
                     61,                 1.4229,                 1.4303,                 1.7663,                0.62263,                0.60892,                0.60187,                0.29236,                 1.9218,                  1.511,                 2.3445,              0.0088318,              0.0088318,              0.0088318
                     62,                 1.4195,                 1.4286,                 1.7658,                0.62158,                0.61829,                0.60394,                0.29349,                 1.9189,                  1.509,                 2.3373,               0.008812,               0.008812,               0.008812
                     63,                 1.4126,                  1.426,                  1.759,                0.62299,                0.62613,                 0.6072,                0.29143,                  1.917,                 1.4977,                 2.3418,              0.0087922,              0.0087922,              0.0087922
                     64,                 1.4097,                 1.4205,                  1.755,                0.61744,                0.63308,                0.60933,                0.29135,                 1.9318,                 1.4869,                 2.3554,              0.0087724,              0.0087724,              0.0087724
                     65,                 1.3983,                 1.4087,                 1.7358,                0.61166,                0.63862,                0.59919,                0.28789,                 1.9339,                 1.5043,                 2.3529,              0.0087526,              0.0087526,              0.0087526
                     66,                 1.4077,                 1.4155,                 1.7497,                0.62055,                0.62285,                0.59844,                0.28937,                 1.9449,                 1.5022,                 2.3634,              0.0087328,              0.0087328,              0.0087328
                     67,                 1.4044,                 1.4036,                 1.7391,                0.59609,                 0.6262,                0.59832,                0.28849,                 1.9442,                 1.5015,                 2.3649,               0.008713,               0.008713,               0.008713
                     68,                 1.3908,                 1.4051,                 1.7335,                0.59979,                0.62628,                0.59661,                0.29116,                 1.9489,                   1.51,                 2.3735,              0.0086932,              0.0086932,              0.0086932
                     69,                 1.3914,                 1.3903,                 1.7346,                0.61046,                0.61312,                0.59565,                0.29011,                 1.9533,                  1.498,                 2.3839,              0.0086734,              0.0086734,              0.0086734
                     70,                 1.3921,                 1.3814,                 1.7262,                0.58355,                0.62652,                0.59745,                0.28991,                  1.958,                 1.4963,                 2.3895,              0.0086536,              0.0086536,              0.0086536
                     71,                 1.3875,                 1.3834,                 1.7269,                0.59528,                0.62844,                 0.5937,                0.28926,                 1.9531,                 1.4846,                 2.3824,              0.0086338,              0.0086338,              0.0086338
                     72,                 1.3749,                  1.376,                  1.722,                0.59118,                 0.6327,                0.59156,                0.28848,                 1.9669,                 1.4885,                 2.4028,               0.008614,               0.008614,               0.008614
                     73,                 1.3756,                 1.3738,                 1.7215,                0.60791,                0.62939,                0.59601,                0.28931,                 1.9673,                 1.4891,                 2.4043,              0.0085942,              0.0085942,              0.0085942
