                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                 1.2156,                 1.1503,                 1.5401,                0.53537,                0.63586,                0.54813,                0.25985,                 2.0735,                 1.5358,                 2.5298,               0.007228,               0.007228,               0.007228
                    143,                 1.2188,                 1.1559,                 1.5438,                0.53637,                0.63474,                0.54794,                0.25974,                 2.0741,                 1.5363,                 2.5313,              0.0072082,              0.0072082,              0.0072082
                    144,                 1.2164,                 1.1474,                 1.5387,                0.53825,                 0.6333,                0.54776,                0.25975,                 2.0752,                  1.536,                  2.533,              0.0071884,              0.0071884,              0.0071884
                    145,                 1.2135,                 1.1525,                 1.5354,                 0.5384,                 0.6315,                0.54707,                 0.2593,                 2.0767,                 1.5356,                 2.5356,              0.0071686,              0.0071686,              0.0071686
                    146,                 1.2155,                  1.151,                  1.541,                0.53879,                 0.6303,                0.54766,                0.25924,                 2.0781,                 1.5362,                 2.5381,              0.0071488,              0.0071488,              0.0071488
                    147,                 1.2123,                 1.1515,                 1.5356,                0.53792,                0.62873,                0.54482,                0.25886,                 2.0794,                  1.536,                   2.54,               0.007129,               0.007129,               0.007129
                    148,                 1.2025,                 1.1484,                 1.5278,                0.53811,                0.63007,                0.54481,                0.25848,                 2.0808,                 1.5374,                  2.542,              0.0071092,              0.0071092,              0.0071092
                    149,                 1.2035,                 1.1456,                 1.5266,                0.53738,                0.63023,                0.54437,                0.25838,                  2.081,                  1.537,                  2.543,              0.0070894,              0.0070894,              0.0070894
                    150,                 1.1966,                 1.1373,                 1.5234,                0.53715,                0.62963,                0.54374,                0.25809,                 2.0829,                 1.5364,                  2.546,              0.0070696,              0.0070696,              0.0070696
                    151,                 1.2036,                 1.1392,                 1.5269,                0.53423,                0.62904,                  0.543,                0.25782,                 2.0845,                 1.5372,                 2.5482,              0.0070498,              0.0070498,              0.0070498
                    152,                 1.1998,                 1.1288,                 1.5192,                0.53631,                0.62945,                0.54282,                0.25817,                 2.0854,                 1.5398,                 2.5503,                0.00703,                0.00703,                0.00703
                    153,                  1.201,                 1.1361,                 1.5259,                0.53314,                0.62986,                0.54226,                0.25782,                 2.0865,                 1.5407,                 2.5523,              0.0070102,              0.0070102,              0.0070102
                    154,                 1.1991,                 1.1315,                  1.521,                0.53415,                0.62966,                0.54207,                 0.2576,                 2.0878,                 1.5423,                 2.5547,              0.0069904,              0.0069904,              0.0069904
                    155,                 1.1951,                 1.1218,                 1.5192,                0.53543,                0.62942,                0.54138,                0.25773,                 2.0892,                 1.5427,                 2.5569,              0.0069706,              0.0069706,              0.0069706
                    156,                 1.1904,                 1.1248,                 1.5126,                0.53461,                0.62935,                0.54122,                 0.2572,                 2.0899,                 1.5429,                 2.5591,              0.0069508,              0.0069508,              0.0069508
                    157,                 1.1764,                 1.1032,                 1.5072,                0.53471,                0.62872,                0.54126,                0.25717,                 2.0908,                 1.5442,                 2.5614,               0.006931,               0.006931,               0.006931
                    158,                 1.1833,                 1.1093,                 1.5101,                0.53446,                 0.6279,                0.54051,                0.25695,                 2.0919,                  1.544,                 2.5638,              0.0069112,              0.0069112,              0.0069112
                    159,                 1.1824,                 1.1114,                 1.5094,                0.53568,                0.63138,                0.54009,                 0.2564,                 2.0937,                 1.5441,                 2.5669,              0.0068914,              0.0068914,              0.0068914
                    160,                 1.1851,                 1.1216,                 1.5084,                0.53532,                0.62929,                0.53962,                0.25607,                 2.0943,                 1.5449,                 2.5685,              0.0068716,              0.0068716,              0.0068716
                    161,                 1.1709,                 1.1052,                 1.5021,                0.53428,                0.63089,                0.53858,                0.25656,                 2.0958,                 1.5455,                 2.5714,              0.0068518,              0.0068518,              0.0068518
                    162,                 1.1705,                 1.1058,                 1.5042,                0.53516,                0.62444,                0.53921,                0.25639,                 2.0966,                 1.5439,                  2.574,               0.006832,               0.006832,               0.006832
