                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                 1.4856,                 1.5307,                 1.8491,                0.60129,                0.61995,                  0.602,                 0.2927,                 1.8949,                 1.5432,                 2.3347,              0.0090694,              0.0090694,              0.0090694
                     50,                 1.4755,                 1.5235,                 1.8448,                0.61414,                0.63179,                0.61471,                0.29457,                 1.9097,                 1.5259,                 2.3598,              0.0090496,              0.0090496,              0.0090496
                     51,                  1.467,                  1.518,                 1.8353,                0.59728,                0.60328,                0.60733,                0.28601,                 1.8991,                 1.5515,                 2.3506,              0.0090298,              0.0090298,              0.0090298
                     52,                 1.4639,                  1.499,                 1.8313,                0.64122,                0.60899,                0.62136,                0.29466,                 1.9101,                 1.5264,                 2.3592,                0.00901,                0.00901,                0.00901
                     53,                 1.4731,                 1.4951,                 1.8288,                0.61721,                0.60879,                0.60501,                0.28847,                 1.9026,                 1.5396,                 2.3538,              0.0089902,              0.0089902,              0.0089902
                     54,                 1.4672,                 1.4883,                 1.8201,                0.62536,                0.61513,                0.61083,                0.28734,                 1.9127,                 1.5326,                 2.3572,              0.0089704,              0.0089704,              0.0089704
                     55,                 1.4539,                 1.4843,                 1.8147,                0.62249,                0.62003,                0.61028,                0.29003,                 1.8932,                 1.5443,                 2.3409,              0.0089506,              0.0089506,              0.0089506
                     56,                 1.4485,                 1.4613,                 1.8045,                0.62563,                0.60896,                0.60836,                0.29454,                 1.8992,                 1.5088,                 2.3522,              0.0089308,              0.0089308,              0.0089308
                     57,                 1.4495,                 1.4685,                 1.8151,                0.61732,                0.61949,                0.61131,                0.29356,                 1.9077,                 1.5095,                 2.3636,               0.008911,               0.008911,               0.008911
                     58,                 1.4494,                 1.4797,                 1.8195,                0.62233,                0.61972,                0.61781,                0.29233,                 1.9167,                 1.5435,                 2.3727,              0.0088912,              0.0088912,              0.0088912
                     59,                 1.4437,                  1.472,                 1.8133,                0.63759,                  0.607,                0.61377,                0.29361,                 1.9111,                 1.5344,                 2.3642,              0.0088714,              0.0088714,              0.0088714
                     60,                 1.4282,                 1.4405,                 1.8003,                0.61119,                0.61286,                0.61069,                0.29131,                 1.9168,                  1.524,                  2.373,              0.0088516,              0.0088516,              0.0088516
                     61,                 1.4251,                 1.4337,                 1.7957,                 0.6021,                0.62711,                0.61463,                0.29509,                 1.9224,                 1.5337,                 2.3873,              0.0088318,              0.0088318,              0.0088318
                     62,                 1.4301,                 1.4316,                 1.7974,                0.58298,                0.63394,                0.60854,                  0.292,                 1.9249,                 1.5171,                 2.3815,               0.008812,               0.008812,               0.008812
                     63,                 1.4192,                 1.4314,                 1.7934,                0.59099,                0.62607,                0.60437,                0.29141,                 1.9131,                 1.5162,                 2.3764,              0.0087922,              0.0087922,              0.0087922
                     64,                 1.4243,                 1.4342,                 1.7897,                 0.6247,                0.61002,                0.60865,                0.29009,                 1.9247,                 1.5154,                 2.3962,              0.0087724,              0.0087724,              0.0087724
                     65,                 1.4135,                 1.4127,                 1.7764,                0.60948,                0.63248,                0.60429,                0.29043,                  1.921,                 1.5218,                 2.3823,              0.0087526,              0.0087526,              0.0087526
                     66,                 1.4197,                 1.4219,                 1.7847,                0.60338,                0.61994,                0.59801,                0.28911,                 1.9313,                 1.5305,                 2.3862,              0.0087328,              0.0087328,              0.0087328
                     67,                 1.4181,                 1.4134,                 1.7776,                0.60365,                0.62228,                0.60043,                0.28759,                 1.9352,                 1.5268,                 2.3851,               0.008713,               0.008713,               0.008713
                     68,                 1.4079,                 1.3997,                 1.7712,                0.59005,                0.63831,                0.60652,                0.29131,                 1.9425,                  1.508,                 2.3984,              0.0086932,              0.0086932,              0.0086932
                     69,                  1.406,                 1.4043,                 1.7737,                0.59877,                0.63432,                0.60358,                0.28973,                 1.9404,                 1.5044,                 2.4062,              0.0086734,              0.0086734,              0.0086734
                     70,                  1.406,                 1.3911,                 1.7699,                0.58759,                0.62683,                0.59891,                0.28746,                 1.9413,                 1.5074,                 2.4013,              0.0086536,              0.0086536,              0.0086536
                     71,                 1.4115,                  1.399,                 1.7676,                0.59281,                0.63054,                0.59858,                0.28968,                 1.9466,                  1.507,                 2.4053,              0.0086338,              0.0086338,              0.0086338
                     72,                 1.3928,                 1.3878,                 1.7589,                0.58943,                0.63445,                 0.6025,                0.29145,                 1.9422,                 1.5084,                 2.4104,               0.008614,               0.008614,               0.008614
                     73,                 1.3938,                 1.3869,                  1.764,                 0.5988,                0.62303,                0.60113,                0.29041,                 1.9386,                  1.501,                 2.4129,              0.0085942,              0.0085942,              0.0085942
                     74,                 1.3937,                  1.378,                 1.7596,                0.61373,                0.61942,                0.60179,                0.28952,                 1.9463,                 1.4992,                 2.4223,              0.0085744,              0.0085744,              0.0085744
                     75,                 1.3903,                 1.3725,                 1.7524,                0.59281,                0.62828,                0.59958,                0.28628,                 1.9509,                 1.5026,                 2.4271,              0.0085546,              0.0085546,              0.0085546
                     76,                 1.3835,                 1.3654,                 1.7508,                0.61768,                0.61745,                 0.5941,                 0.2858,                 1.9525,                 1.4978,                 2.4301,              0.0085348,              0.0085348,              0.0085348
                     77,                 1.3934,                   1.37,                  1.756,                0.60067,                0.62625,                 0.5949,                0.28518,                 1.9586,                  1.497,                 2.4329,               0.008515,               0.008515,               0.008515
                     78,                  1.378,                 1.3655,                 1.7401,                0.60396,                0.63416,                 0.5968,                0.28632,                 1.9632,                 1.5101,                 2.4383,              0.0084952,              0.0084952,              0.0084952
                     79,                 1.3886,                 1.3664,                 1.7503,                0.60695,                0.62682,                0.59203,                0.28539,                 1.9625,                 1.5131,                 2.4372,              0.0084754,              0.0084754,              0.0084754
