                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                 1.5152,                 1.6126,                 1.8578,                0.60549,                0.62968,                0.60631,                 0.2888,                 1.8528,                 1.5323,                 2.2756,              0.0089704,              0.0089704,              0.0089704
                     55,                 1.5061,                 1.5884,                 1.8515,                0.62557,                0.61323,                0.61662,                0.28805,                 1.8693,                 1.5296,                 2.2842,              0.0089506,              0.0089506,              0.0089506
                     56,                  1.503,                 1.5854,                 1.8404,                0.61474,                0.60837,                 0.6054,                0.28845,                 1.8663,                 1.5211,                 2.2926,              0.0089308,              0.0089308,              0.0089308
                     57,                 1.4901,                 1.5643,                 1.8331,                 0.6273,                0.63616,                0.61919,                 0.2909,                  1.866,                 1.5361,                 2.2949,               0.008911,               0.008911,               0.008911
                     58,                 1.4878,                  1.576,                 1.8354,                0.61501,                0.63697,                0.60661,                0.28968,                 1.8582,                 1.5303,                 2.2857,              0.0088912,              0.0088912,              0.0088912
                     59,                 1.4893,                 1.5777,                 1.8369,                0.61927,                0.62817,                0.61134,                0.28813,                 1.8596,                 1.5219,                 2.2775,              0.0088714,              0.0088714,              0.0088714
                     60,                 1.4819,                 1.5652,                 1.8319,                0.62608,                0.61227,                0.60679,                0.28732,                 1.8656,                 1.5227,                 2.2835,              0.0088516,              0.0088516,              0.0088516
                     61,                 1.4836,                 1.5547,                 1.8257,                0.61717,                0.62438,                0.60525,                0.28652,                 1.8702,                 1.5229,                 2.2863,              0.0088318,              0.0088318,              0.0088318
                     62,                 1.4712,                 1.5373,                   1.81,                0.61745,                0.62247,                0.60361,                0.28813,                 1.8678,                 1.5224,                 2.2884,               0.008812,               0.008812,               0.008812
                     63,                 1.4755,                 1.5486,                 1.8237,                0.61114,                0.62138,                0.60377,                0.29049,                 1.8733,                 1.5111,                 2.2902,              0.0087922,              0.0087922,              0.0087922
                     64,                  1.473,                 1.5422,                  1.819,                0.61763,                0.61602,                0.60792,                0.29063,                  1.879,                 1.5045,                 2.2874,              0.0087724,              0.0087724,              0.0087724
                     65,                 1.4601,                 1.5415,                  1.812,                0.60271,                0.62196,                 0.6043,                 0.2891,                 1.8696,                 1.4987,                 2.2797,              0.0087526,              0.0087526,              0.0087526
                     66,                 1.4724,                 1.5329,                 1.8194,                0.61231,                0.62434,                 0.6089,                0.28871,                 1.8721,                 1.4998,                 2.2861,              0.0087328,              0.0087328,              0.0087328
                     67,                 1.4721,                 1.5237,                 1.8123,                0.62615,                0.63197,                0.61105,                0.28816,                 1.8766,                   1.51,                 2.2997,               0.008713,               0.008713,               0.008713
                     68,                 1.4576,                 1.5367,                 1.8083,                0.59907,                0.62896,                0.60564,                0.28876,                 1.8805,                 1.5163,                 2.3106,              0.0086932,              0.0086932,              0.0086932
                     69,                 1.4555,                 1.5105,                 1.8052,                0.60413,                 0.6302,                0.60345,                0.28994,                 1.8766,                  1.501,                 2.3048,              0.0086734,              0.0086734,              0.0086734
                     70,                 1.4652,                  1.498,                 1.8065,                0.60719,                0.62946,                0.60133,                0.29142,                 1.8794,                 1.4947,                 2.3028,              0.0086536,              0.0086536,              0.0086536
                     71,                 1.4496,                 1.4951,                 1.7962,                0.59663,                0.63834,                0.60456,                0.29098,                 1.8784,                 1.4914,                 2.3016,              0.0086338,              0.0086338,              0.0086338
                     72,                 1.4509,                 1.4838,                 1.7973,                0.59715,                0.63596,                0.60214,                0.28819,                 1.8794,                 1.4949,                 2.3022,               0.008614,               0.008614,               0.008614
                     73,                 1.4465,                 1.4882,                 1.7838,                0.59464,                0.64134,                0.60058,                0.28873,                 1.8837,                 1.5001,                 2.3072,              0.0085942,              0.0085942,              0.0085942
                     74,                 1.4408,                 1.4822,                 1.7923,                0.60105,                0.63658,                0.60376,                0.28894,                 1.8828,                  1.499,                 2.3118,              0.0085744,              0.0085744,              0.0085744
                     75,                 1.4289,                 1.4817,                 1.7842,                0.59478,                0.64118,                0.60413,                0.29021,                 1.8858,                  1.494,                 2.3149,              0.0085546,              0.0085546,              0.0085546
                     76,                 1.4381,                 1.4724,                 1.7766,                0.60413,                 0.6407,                0.60405,                0.29128,                 1.8901,                 1.5002,                 2.3158,              0.0085348,              0.0085348,              0.0085348
                     77,                 1.4394,                 1.4799,                 1.7817,                0.60479,                0.63505,                0.60358,                0.29295,                 1.8878,                 1.4865,                  2.314,               0.008515,               0.008515,               0.008515
                     78,                 1.4388,                  1.478,                 1.7834,                0.60277,                0.63797,                 0.6061,                0.29262,                 1.8891,                 1.4902,                 2.3145,              0.0084952,              0.0084952,              0.0084952
                     79,                 1.4303,                 1.4734,                 1.7813,                 0.6014,                0.63502,                0.60476,                0.29289,                 1.8869,                 1.4911,                 2.3146,              0.0084754,              0.0084754,              0.0084754
                     80,                 1.4228,                 1.4629,                 1.7691,                0.61001,                0.63029,                0.60585,                0.29313,                 1.8907,                 1.4916,                 2.3177,              0.0084556,              0.0084556,              0.0084556
                     81,                 1.4205,                 1.4528,                 1.7756,                0.61174,                0.62326,                0.60387,                0.29303,                 1.8901,                 1.4968,                 2.3179,              0.0084358,              0.0084358,              0.0084358
                     82,                 1.4149,                 1.4478,                 1.7686,                0.60842,                0.62331,                 0.6043,                0.29409,                  1.889,                 1.4936,                 2.3189,               0.008416,               0.008416,               0.008416
                     83,                 1.4205,                 1.4462,                 1.7643,                0.60561,                0.63644,                0.60581,                0.29194,                   1.89,                 1.4897,                   2.32,              0.0083962,              0.0083962,              0.0083962
                     84,                 1.4137,                 1.4385,                 1.7589,                 0.6056,                0.62855,                0.60803,                0.29303,                 1.8937,                 1.4853,                 2.3235,              0.0083764,              0.0083764,              0.0083764
                     85,                 1.4133,                 1.4387,                 1.7586,                0.60222,                0.62707,                 0.6094,                0.29438,                 1.8966,                 1.4811,                 2.3263,              0.0083566,              0.0083566,              0.0083566
                     86,                 1.4096,                 1.4262,                 1.7532,                0.60288,                0.61878,                0.60231,                 0.2929,                 1.9036,                 1.4804,                 2.3311,              0.0083368,              0.0083368,              0.0083368
