                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.5732,                 1.7276,                 1.9053,                 0.6089,                 0.5852,                0.57604,                0.26438,                 1.9147,                 1.7106,                 2.3536,              0.0093268,              0.0093268,              0.0093268
                     36,                 1.5635,                 1.7238,                 1.8898,                0.58488,                0.59753,                0.58267,                 0.2644,                 1.9105,                  1.697,                 2.3402,               0.009307,               0.009307,               0.009307
                     37,                 1.5665,                 1.7071,                 1.8955,                 0.5984,                0.60264,                0.58799,                0.27216,                 1.8907,                  1.696,                 2.3182,              0.0092872,              0.0092872,              0.0092872
                     38,                 1.5655,                 1.7093,                 1.8904,                0.58218,                0.60909,                 0.5868,                 0.2712,                 1.9164,                 1.6953,                 2.3688,              0.0092674,              0.0092674,              0.0092674
                     39,                 1.5587,                 1.6977,                 1.8841,                  0.613,                0.58912,                0.59174,                0.27471,                 1.9104,                 1.6643,                 2.3177,              0.0092476,              0.0092476,              0.0092476
                     40,                 1.5506,                 1.6694,                 1.8719,                 0.6037,                0.58304,                0.58298,                0.26957,                 1.9206,                 1.6838,                 2.3349,              0.0092278,              0.0092278,              0.0092278
                     41,                 1.5525,                 1.6831,                 1.8821,                0.60657,                0.59853,                0.60438,                0.27817,                 1.9008,                  1.654,                 2.3424,               0.009208,               0.009208,               0.009208
                     42,                  1.545,                  1.683,                 1.8673,                0.60925,                0.60502,                0.60199,                0.27748,                 1.8962,                 1.6625,                 2.3169,              0.0091882,              0.0091882,              0.0091882
                     43,                 1.5352,                 1.6575,                  1.863,                0.59777,                0.59359,                0.58942,                0.27848,                 1.8969,                 1.6353,                 2.3348,              0.0091684,              0.0091684,              0.0091684
                     44,                 1.5457,                  1.646,                 1.8604,                0.60608,                0.60185,                0.58961,                0.27799,                 1.9039,                 1.6063,                 2.3261,              0.0091486,              0.0091486,              0.0091486
                     45,                 1.5385,                 1.6544,                 1.8607,                0.62192,                0.61429,                0.60426,                0.28729,                 1.8819,                 1.6549,                 2.2937,              0.0091288,              0.0091288,              0.0091288
                     46,                 1.5303,                 1.6445,                 1.8527,                0.62994,                0.60621,                0.60896,                0.28456,                 1.9048,                 1.6341,                 2.3238,               0.009109,               0.009109,               0.009109
                     47,                 1.5228,                 1.6216,                 1.8404,                0.61093,                0.61774,                 0.6054,                0.28797,                 1.9203,                 1.6133,                 2.3212,              0.0090892,              0.0090892,              0.0090892
                     48,                 1.5302,                  1.628,                  1.851,                0.61258,                0.62298,                0.59492,                 0.2785,                 1.9314,                 1.6128,                 2.3305,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.5107,                  1.612,                  1.836,                0.61829,                0.62764,                0.60208,                0.28191,                 1.9214,                 1.6015,                 2.3292,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.5223,                 1.6168,                 1.8396,                0.61122,                 0.6223,                0.60426,                0.28375,                 1.9173,                 1.5957,                 2.3111,              0.0090298,              0.0090298,              0.0090298
