                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.6015,                 1.8019,                 1.9328,                 0.6189,                0.59359,                0.59561,                0.27294,                 1.8497,                 1.6378,                 2.2863,              0.0093664,              0.0093664,              0.0093664
                     35,                 1.5999,                 1.7768,                 1.9301,                0.60651,                0.60962,                0.59281,                0.27453,                 1.8731,                  1.626,                 2.2939,              0.0093466,              0.0093466,              0.0093466
                     36,                 1.6079,                 1.7678,                 1.9305,                0.60639,                0.59881,                0.59293,                0.27349,                 1.8514,                 1.6279,                  2.276,              0.0093268,              0.0093268,              0.0093268
                     37,                 1.5924,                 1.7665,                 1.9123,                0.60527,                0.60251,                  0.593,                 0.2791,                 1.8459,                 1.6294,                  2.243,               0.009307,               0.009307,               0.009307
                     38,                 1.5923,                 1.7483,                 1.9162,                0.62765,                 0.5985,                0.60157,                0.27723,                 1.8636,                 1.6212,                 2.2786,              0.0092872,              0.0092872,              0.0092872
                     39,                 1.5853,                 1.7431,                 1.9144,                0.62358,                0.59638,                0.59376,                0.27602,                 1.8575,                 1.6012,                 2.2658,              0.0092674,              0.0092674,              0.0092674
                     40,                 1.5736,                 1.7338,                 1.9039,                0.61549,                0.60858,                0.59803,                  0.279,                 1.8505,                 1.6016,                  2.267,              0.0092476,              0.0092476,              0.0092476
                     41,                  1.572,                 1.7118,                 1.8957,                0.61541,                0.60399,                0.59736,                0.28294,                 1.8502,                 1.5928,                 2.2509,              0.0092278,              0.0092278,              0.0092278
                     42,                 1.5655,                 1.7251,                 1.8975,                0.62192,                0.60989,                0.59526,                0.27807,                  1.849,                 1.6054,                 2.2702,               0.009208,               0.009208,               0.009208
                     43,                 1.5677,                 1.7122,                 1.8951,                0.61682,                0.62193,                0.59692,                0.27822,                 1.8479,                 1.5833,                 2.2384,              0.0091882,              0.0091882,              0.0091882
                     44,                 1.5622,                 1.6996,                 1.8903,                0.60393,                0.60543,                0.58458,                0.27632,                 1.8444,                 1.5984,                  2.245,              0.0091684,              0.0091684,              0.0091684
                     45,                 1.5644,                 1.6983,                 1.8828,                0.62603,                0.59535,                0.58888,                0.27944,                 1.8385,                 1.5811,                 2.2501,              0.0091486,              0.0091486,              0.0091486
                     46,                 1.5573,                 1.6876,                 1.8749,                 0.6277,                0.60525,                0.61209,                0.28558,                 1.8457,                 1.5641,                 2.2485,              0.0091288,              0.0091288,              0.0091288
                     47,                 1.5542,                 1.6837,                 1.8837,                0.59642,                0.61007,                0.59012,                0.28329,                 1.8473,                  1.578,                  2.254,               0.009109,               0.009109,               0.009109
                     48,                  1.551,                 1.6703,                 1.8734,                 0.6064,                0.61585,                0.59685,                0.28433,                 1.8546,                 1.5589,                 2.2494,              0.0090892,              0.0090892,              0.0090892
                     49,                 1.5512,                 1.6611,                 1.8704,                0.62907,                 0.6093,                0.60633,                0.28831,                 1.8469,                 1.5384,                  2.233,              0.0090694,              0.0090694,              0.0090694
                     50,                 1.5452,                 1.6524,                 1.8733,                0.63163,                0.60716,                0.60059,                0.28681,                 1.8474,                  1.561,                 2.2526,              0.0090496,              0.0090496,              0.0090496
                     51,                 1.5439,                 1.6588,                 1.8656,                0.63371,                0.60681,                0.60716,                0.28628,                 1.8467,                 1.5591,                 2.2475,              0.0090298,              0.0090298,              0.0090298
                     52,                 1.5321,                 1.6433,                 1.8623,                0.62963,                0.62293,                0.60371,                0.28622,                 1.8356,                 1.5517,                 2.2341,                0.00901,                0.00901,                0.00901
                     53,                 1.5387,                  1.642,                  1.863,                0.61245,                0.63247,                0.60788,                0.29024,                 1.8429,                 1.5429,                 2.2379,              0.0089902,              0.0089902,              0.0089902
                     54,                 1.5293,                 1.6208,                 1.8515,                0.63071,                0.62596,                0.61074,                0.28998,                 1.8449,                 1.5358,                 2.2416,              0.0089704,              0.0089704,              0.0089704
                     55,                  1.529,                  1.622,                 1.8444,                0.62605,                0.62614,                0.60992,                0.29235,                 1.8565,                 1.5275,                 2.2434,              0.0089506,              0.0089506,              0.0089506
                     56,                 1.5229,                 1.6073,                 1.8434,                 0.6179,                 0.6208,                0.60928,                0.29106,                 1.8561,                 1.5282,                 2.2504,              0.0089308,              0.0089308,              0.0089308
                     57,                 1.5181,                 1.6017,                 1.8389,                0.61223,                0.62435,                0.60608,                0.28819,                 1.8659,                 1.5265,                 2.2561,               0.008911,               0.008911,               0.008911
                     58,                 1.5212,                 1.6071,                 1.8424,                0.60238,                0.61921,                    0.6,                0.28704,                 1.8595,                 1.5386,                 2.2512,              0.0088912,              0.0088912,              0.0088912
                     59,                 1.5199,                 1.6001,                 1.8429,                 0.6062,                0.63056,                0.60236,                0.29158,                 1.8631,                 1.5262,                 2.2521,              0.0088714,              0.0088714,              0.0088714
                     60,                 1.5043,                 1.5843,                 1.8296,                0.61693,                0.61774,                0.60488,                0.29003,                 1.8672,                  1.531,                 2.2589,              0.0088516,              0.0088516,              0.0088516
                     61,                 1.5086,                 1.5955,                 1.8401,                0.62588,                 0.6322,                0.60731,                0.28841,                   1.88,                 1.5253,                 2.2688,              0.0088318,              0.0088318,              0.0088318
                     62,                 1.5032,                 1.5674,                 1.8323,                0.62646,                0.62006,                0.60559,                0.28936,                 1.8806,                 1.5183,                 2.2683,               0.008812,               0.008812,               0.008812
                     63,                 1.4987,                 1.5782,                 1.8245,                0.62525,                0.62901,                0.61198,                0.29104,                  1.874,                 1.5147,                 2.2624,              0.0087922,              0.0087922,              0.0087922
                     64,                 1.5022,                 1.5724,                 1.8239,                0.61804,                0.62951,                0.61158,                0.29277,                 1.8689,                 1.5071,                 2.2574,              0.0087724,              0.0087724,              0.0087724
                     65,                 1.4884,                 1.5632,                 1.8154,                0.61662,                0.62599,                0.60936,                0.29351,                 1.8632,                 1.5101,                 2.2566,              0.0087526,              0.0087526,              0.0087526
                     66,                 1.4943,                 1.5528,                 1.8167,                0.61565,                0.61801,                0.60465,                 0.2925,                 1.8703,                 1.5038,                 2.2628,              0.0087328,              0.0087328,              0.0087328
                     67,                  1.495,                  1.555,                   1.82,                0.62204,                 0.6209,                0.60666,                0.29379,                 1.8689,                 1.4954,                 2.2629,               0.008713,               0.008713,               0.008713
                     68,                 1.4866,                 1.5429,                 1.8065,                0.61609,                0.63527,                 0.6123,                0.29557,                 1.8669,                 1.4856,                 2.2614,              0.0086932,              0.0086932,              0.0086932
                     69,                 1.4826,                 1.5326,                 1.8054,                0.61962,                 0.6337,                0.61479,                0.29584,                 1.8674,                 1.4791,                 2.2613,              0.0086734,              0.0086734,              0.0086734
                     70,                 1.4854,                 1.5335,                  1.804,                0.61831,                0.62335,                0.61371,                0.29682,                 1.8726,                 1.4835,                 2.2629,              0.0086536,              0.0086536,              0.0086536
                     71,                 1.4749,                 1.5272,                 1.8015,                0.62231,                0.62586,                0.61662,                 0.2973,                 1.8713,                 1.4795,                 2.2616,              0.0086338,              0.0086338,              0.0086338
                     72,                  1.475,                 1.5245,                 1.8013,                0.60679,                0.62754,                0.61053,                0.29703,                 1.8715,                 1.4871,                 2.2675,               0.008614,               0.008614,               0.008614
                     73,                 1.4776,                 1.5347,                 1.8061,                0.59727,                0.63561,                0.61258,                0.29805,                 1.8701,                 1.4859,                 2.2642,              0.0085942,              0.0085942,              0.0085942
                     74,                  1.468,                 1.5258,                   1.79,                0.61212,                0.63318,                0.61301,                0.29869,                 1.8689,                  1.483,                 2.2619,              0.0085744,              0.0085744,              0.0085744
                     75,                 1.4632,                 1.5102,                 1.7955,                0.61326,                0.62657,                0.61092,                0.29815,                 1.8722,                 1.4767,                 2.2645,              0.0085546,              0.0085546,              0.0085546
                     76,                 1.4632,                 1.5124,                 1.7815,                0.61094,                0.62167,                0.61069,                0.29757,                 1.8736,                 1.4808,                 2.2687,              0.0085348,              0.0085348,              0.0085348
                     77,                 1.4584,                 1.4922,                 1.7844,                0.61121,                0.61353,                0.60723,                0.29703,                  1.875,                 1.4799,                 2.2697,               0.008515,               0.008515,               0.008515
                     78,                 1.4576,                 1.4992,                 1.7812,                0.60441,                0.62296,                0.61102,                0.29843,                 1.8766,                 1.4739,                  2.269,              0.0084952,              0.0084952,              0.0084952
                     79,                 1.4527,                 1.4994,                  1.783,                0.60482,                 0.6311,                0.61231,                 0.2996,                 1.8796,                  1.475,                 2.2743,              0.0084754,              0.0084754,              0.0084754
                     80,                 1.4522,                 1.4898,                 1.7732,                 0.6108,                0.63314,                0.61544,                0.29912,                 1.8817,                 1.4764,                 2.2732,              0.0084556,              0.0084556,              0.0084556
                     81,                 1.4558,                   1.48,                 1.7769,                0.61038,                0.64003,                0.61342,                0.29977,                 1.8859,                 1.4753,                 2.2748,              0.0084358,              0.0084358,              0.0084358
                     82,                 1.4506,                 1.4786,                 1.7725,                0.61408,                 0.6389,                0.61217,                0.29931,                 1.8853,                 1.4813,                 2.2735,               0.008416,               0.008416,               0.008416
                     83,                 1.4467,                 1.4709,                 1.7679,                0.60748,                0.63804,                 0.6123,                0.29966,                 1.8874,                 1.4797,                 2.2742,              0.0083962,              0.0083962,              0.0083962
                     84,                  1.446,                 1.4739,                 1.7641,                0.61782,                0.63612,                0.61264,                0.29889,                 1.8867,                 1.4808,                 2.2733,              0.0083764,              0.0083764,              0.0083764
                     85,                 1.4449,                 1.4677,                 1.7655,                0.61842,                0.63877,                0.61371,                0.29885,                 1.8864,                 1.4811,                 2.2731,              0.0083566,              0.0083566,              0.0083566
                     86,                 1.4456,                 1.4701,                 1.7668,                0.61254,                0.64192,                0.61314,                 0.2976,                 1.8865,                 1.4786,                 2.2748,              0.0083368,              0.0083368,              0.0083368
                     87,                 1.4347,                 1.4538,                 1.7519,                0.61476,                0.64049,                0.61341,                0.29812,                 1.8882,                 1.4788,                 2.2765,               0.008317,               0.008317,               0.008317
                     88,                 1.4377,                 1.4627,                 1.7596,                 0.6102,                0.63917,                0.61174,                0.29658,                 1.8897,                 1.4795,                 2.2788,              0.0082972,              0.0082972,              0.0082972
                     89,                  1.435,                 1.4528,                 1.7573,                0.60608,                0.63375,                0.60984,                0.29748,                  1.892,                  1.479,                 2.2811,              0.0082774,              0.0082774,              0.0082774
                     90,                 1.4282,                 1.4531,                 1.7504,                0.60146,                0.63899,                0.60983,                0.29769,                 1.8939,                 1.4816,                 2.2836,              0.0082576,              0.0082576,              0.0082576
                     91,                 1.4318,                 1.4578,                 1.7481,                0.60136,                0.64254,                0.60906,                 0.2971,                 1.8982,                 1.4821,                  2.287,              0.0082378,              0.0082378,              0.0082378
                     92,                 1.4312,                 1.4334,                 1.7472,                0.60417,                0.63961,                0.60829,                0.29637,                 1.8997,                 1.4799,                 2.2881,               0.008218,               0.008218,               0.008218
                     93,                 1.4242,                 1.4412,                 1.7387,                 0.6015,                 0.6423,                0.60678,                0.29518,                 1.9014,                 1.4778,                  2.289,              0.0081982,              0.0081982,              0.0081982
