                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                   1.45,                 1.4422,                 1.6821,                0.60483,                0.62446,                0.59731,                0.27921,                 1.9082,                 1.5049,                 2.1997,               0.009109,               0.009109,               0.009109
                     48,                 1.4468,                 1.4484,                 1.6694,                0.62662,                0.62228,                  0.614,                0.28797,                 1.9035,                 1.4904,                 2.1997,              0.0090892,              0.0090892,              0.0090892
                     49,                 1.4523,                 1.4459,                 1.6807,                 0.6327,                0.62415,                 0.6015,                0.28354,                 1.9054,                 1.4949,                   2.21,              0.0090694,              0.0090694,              0.0090694
                     50,                 1.4469,                 1.4389,                 1.6675,                0.62312,                0.61356,                 0.5967,                0.28544,                 1.8894,                  1.503,                 2.1839,              0.0090496,              0.0090496,              0.0090496
                     51,                  1.444,                 1.4284,                  1.669,                0.60263,                0.61556,                0.59852,                 0.2843,                 1.9043,                 1.4995,                 2.1962,              0.0090298,              0.0090298,              0.0090298
                     52,                 1.4397,                 1.4326,                 1.6705,                0.60936,                0.63282,                0.60666,                0.28644,                 1.9263,                 1.4786,                 2.2201,                0.00901,                0.00901,                0.00901
                     53,                 1.4446,                 1.4127,                 1.6676,                0.62939,                0.62948,                0.61176,                0.28966,                 1.9262,                 1.4765,                  2.204,              0.0089902,              0.0089902,              0.0089902
                     54,                 1.4433,                 1.4164,                 1.6662,                0.64467,                0.61623,                 0.6092,                0.29025,                 1.9061,                 1.4792,                 2.2016,              0.0089704,              0.0089704,              0.0089704
                     55,                 1.4317,                 1.4055,                 1.6565,                0.62699,                0.63303,                0.60983,                0.28832,                 1.9092,                 1.4839,                 2.2018,              0.0089506,              0.0089506,              0.0089506
                     56,                 1.4126,                 1.3896,                 1.6446,                 0.6517,                0.62508,                0.61578,                0.29087,                 1.9132,                 1.4816,                 2.2057,              0.0089308,              0.0089308,              0.0089308
                     57,                 1.4239,                 1.3954,                 1.6519,                0.62199,                0.63682,                0.61202,                0.28491,                 1.9201,                  1.477,                 2.2112,               0.008911,               0.008911,               0.008911
                     58,                 1.4186,                 1.3965,                 1.6463,                0.60298,                0.64131,                0.61525,                0.29032,                 1.9067,                 1.4936,                 2.1969,              0.0088912,              0.0088912,              0.0088912
                     59,                 1.4139,                 1.3839,                 1.6409,                0.61497,                0.62261,                0.60837,                0.28962,                 1.9215,                 1.4792,                 2.2152,              0.0088714,              0.0088714,              0.0088714
                     60,                 1.4127,                 1.3809,                 1.6473,                0.61828,                0.62178,                0.60312,                0.28589,                  1.921,                 1.4689,                 2.2226,              0.0088516,              0.0088516,              0.0088516
                     61,                 1.4172,                 1.3783,                 1.6446,                0.61466,                0.62576,                0.60889,                0.28505,                 1.9276,                 1.4828,                 2.2258,              0.0088318,              0.0088318,              0.0088318
                     62,                 1.4055,                 1.3802,                 1.6387,                0.61043,                0.62276,                0.60433,                0.29005,                 1.9222,                 1.4722,                 2.2165,               0.008812,               0.008812,               0.008812
                     63,                 1.3964,                 1.3635,                 1.6268,                0.61428,                0.63369,                0.60988,                0.28991,                 1.9249,                 1.4748,                 2.2167,              0.0087922,              0.0087922,              0.0087922
                     64,                 1.4016,                 1.3569,                 1.6379,                0.61567,                  0.633,                0.60577,                0.28638,                 1.9371,                 1.4831,                 2.2303,              0.0087724,              0.0087724,              0.0087724
                     65,                 1.3975,                 1.3626,                 1.6283,                0.61603,                0.61744,                0.59842,                0.28564,                 1.9294,                 1.4787,                 2.2261,              0.0087526,              0.0087526,              0.0087526
                     66,                 1.3894,                 1.3456,                 1.6248,                0.61356,                0.61474,                0.59348,                0.28704,                 1.9242,                 1.4761,                 2.2241,              0.0087328,              0.0087328,              0.0087328
                     67,                 1.3858,                 1.3338,                 1.6175,                 0.6018,                0.62821,                0.60024,                0.28684,                 1.9251,                 1.4903,                 2.2266,               0.008713,               0.008713,               0.008713
                     68,                 1.3862,                 1.3504,                 1.6189,                0.59609,                0.63543,                0.60098,                0.28692,                 1.9364,                 1.4799,                 2.2318,              0.0086932,              0.0086932,              0.0086932
                     69,                 1.3949,                 1.3491,                 1.6189,                0.60601,                0.64114,                0.60144,                0.28355,                 1.9305,                 1.4745,                 2.2243,              0.0086734,              0.0086734,              0.0086734
                     70,                 1.3803,                 1.3385,                 1.6167,                 0.5998,                0.63212,                0.59384,                0.28443,                 1.9281,                 1.4794,                 2.2272,              0.0086536,              0.0086536,              0.0086536
                     71,                 1.3721,                 1.3281,                 1.6099,                0.59792,                0.63085,                0.59146,                0.28533,                  1.928,                 1.4751,                 2.2342,              0.0086338,              0.0086338,              0.0086338
                     72,                 1.3769,                 1.3391,                 1.6125,                0.60872,                0.64064,                0.59939,                 0.2894,                 1.9261,                 1.4741,                 2.2376,               0.008614,               0.008614,               0.008614
                     73,                 1.3747,                 1.3275,                 1.6133,                0.60381,                0.63194,                0.59826,                0.28844,                 1.9316,                 1.4741,                 2.2496,              0.0085942,              0.0085942,              0.0085942
                     74,                 1.3664,                 1.3258,                 1.6045,                0.61199,                0.63092,                0.59967,                 0.2864,                 1.9332,                 1.4677,                 2.2464,              0.0085744,              0.0085744,              0.0085744
