                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                 1.6007,                 1.8768,                 1.9962,                0.60188,                0.58042,                0.59258,                0.27783,                  1.815,                 1.6485,                 2.2915,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.6014,                  1.874,                 1.9986,                0.61917,                0.57167,                0.58485,                0.27772,                 1.8103,                 1.6394,                  2.292,              0.0090298,              0.0090298,              0.0090298
                     51,                 1.6037,                 1.8791,                 2.0004,                0.59276,                0.58488,                0.58829,                0.27808,                 1.8105,                 1.6448,                 2.2859,                0.00901,                0.00901,                0.00901
                     52,                 1.5939,                 1.8732,                 1.9964,                0.58032,                0.57001,                0.57022,                0.27214,                 1.8172,                 1.6436,                 2.2944,              0.0089902,              0.0089902,              0.0089902
                     53,                 1.5971,                 1.8618,                 1.9903,                0.58992,                0.57808,                0.58206,                0.27631,                 1.8157,                 1.6374,                 2.2898,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.5956,                 1.8538,                 1.9848,                0.59635,                0.59226,                0.58613,                0.27452,                 1.8157,                 1.6261,                 2.2943,              0.0089506,              0.0089506,              0.0089506
                     55,                  1.594,                 1.8518,                 1.9859,                0.60716,                0.59125,                0.58951,                0.27696,                 1.8131,                 1.6296,                 2.2867,              0.0089308,              0.0089308,              0.0089308
                     56,                  1.588,                   1.83,                 1.9798,                0.58943,                0.59035,                0.58997,                0.27825,                  1.822,                 1.6195,                 2.2942,               0.008911,               0.008911,               0.008911
                     57,                 1.5844,                 1.8265,                 1.9779,                0.60461,                0.59216,                0.59559,                0.28099,                  1.811,                 1.6093,                 2.2836,              0.0088912,              0.0088912,              0.0088912
                     58,                 1.5833,                 1.8418,                 1.9756,                0.61779,                0.59708,                0.61312,                0.28545,                 1.8078,                 1.6133,                 2.2795,              0.0088714,              0.0088714,              0.0088714
                     59,                 1.5765,                 1.8295,                  1.971,                0.64783,                0.58895,                0.61321,                0.28842,                 1.8177,                 1.5901,                 2.2767,              0.0088516,              0.0088516,              0.0088516
                     60,                 1.5837,                 1.8146,                 1.9765,                0.64608,                 0.6009,                 0.6125,                0.29056,                 1.8023,                 1.5892,                 2.2713,              0.0088318,              0.0088318,              0.0088318
                     61,                 1.5717,                 1.7993,                 1.9626,                0.62795,                0.59493,                0.60037,                0.28772,                 1.8032,                 1.5926,                 2.2719,               0.008812,               0.008812,               0.008812
                     62,                 1.5815,                 1.7943,                 1.9683,                0.61815,                0.58905,                0.60526,                0.28943,                 1.8032,                 1.5914,                 2.2716,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.5712,                 1.7904,                  1.959,                0.62791,                0.60068,                0.60755,                 0.2886,                 1.8042,                  1.593,                 2.2717,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.5632,                 1.7931,                 1.9572,                 0.6263,                0.60117,                0.60989,                0.28865,                 1.8068,                  1.594,                 2.2782,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.5775,                 1.7985,                 1.9706,                0.63815,                0.58788,                0.60484,                0.28699,                 1.8023,                 1.5906,                 2.2799,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.5696,                 1.7815,                 1.9649,                0.63088,                0.59583,                0.61076,                0.29055,                 1.8031,                 1.5867,                 2.2811,               0.008713,               0.008713,               0.008713
                     67,                 1.5646,                 1.7756,                 1.9585,                0.62287,                0.60477,                0.61162,                0.29143,                 1.7967,                 1.5873,                 2.2765,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.5606,                 1.7897,                 1.9473,                0.63299,                0.59803,                0.60605,                0.29041,                 1.7966,                 1.5852,                 2.2738,              0.0086734,              0.0086734,              0.0086734
                     69,                  1.549,                 1.7552,                 1.9442,                 0.6335,                0.60077,                0.60785,                0.28971,                 1.8022,                 1.5788,                 2.2758,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.5614,                 1.7686,                 1.9434,                0.61575,                0.61051,                0.61138,                0.29156,                 1.8036,                  1.572,                 2.2675,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.5618,                 1.7563,                 1.9481,                0.62371,                0.61167,                0.61431,                0.29381,                  1.801,                 1.5686,                 2.2672,               0.008614,               0.008614,               0.008614
                     72,                 1.5522,                 1.7531,                 1.9389,                0.62991,                0.60185,                0.61474,                0.29275,                 1.8002,                  1.568,                 2.2678,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.5536,                 1.7598,                 1.9339,                0.62594,                0.60411,                0.61165,                0.29266,                 1.7968,                 1.5649,                 2.2638,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.5521,                   1.76,                 1.9379,                0.62009,                0.60897,                0.60975,                0.29225,                 1.7945,                 1.5698,                 2.2643,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.5477,                 1.7415,                 1.9373,                0.61478,                 0.6155,                0.61283,                0.29283,                 1.7915,                 1.5684,                 2.2651,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.5453,                  1.759,                  1.936,                0.62193,                0.61114,                0.61543,                0.29322,                 1.7883,                 1.5663,                 2.2666,               0.008515,               0.008515,               0.008515
                     77,                 1.5419,                 1.7163,                 1.9291,                0.62507,                0.61155,                0.61765,                0.29452,                 1.7925,                 1.5627,                 2.2706,              0.0084952,              0.0084952,              0.0084952
                     78,                 1.5488,                 1.7393,                 1.9369,                 0.6269,                0.61331,                0.61559,                0.29663,                 1.7911,                 1.5579,                 2.2706,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.5401,                 1.7256,                 1.9241,                0.62729,                0.61156,                0.61305,                0.29628,                 1.7898,                 1.5552,                 2.2681,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.5411,                 1.7267,                 1.9227,                0.62207,                0.62182,                0.61562,                0.29727,                 1.7914,                 1.5505,                 2.2663,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.5392,                 1.7237,                 1.9166,                  0.628,                0.61393,                0.61648,                0.29768,                 1.7951,                 1.5501,                 2.2668,               0.008416,               0.008416,               0.008416
                     82,                 1.5422,                 1.7149,                 1.9207,                0.63974,                0.60836,                0.62005,                0.29662,                 1.7989,                 1.5495,                 2.2679,              0.0083962,              0.0083962,              0.0083962
                     83,                  1.538,                 1.7262,                 1.9177,                0.64864,                0.60948,                0.62196,                0.29697,                 1.8042,                 1.5459,                 2.2703,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.5311,                  1.705,                 1.9187,                0.64076,                0.60636,                0.61727,                0.29723,                 1.8055,                 1.5427,                 2.2706,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.5404,                 1.7074,                 1.9148,                0.62889,                0.61934,                0.61931,                0.29654,                 1.8059,                 1.5388,                 2.2714,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.5358,                 1.7097,                 1.9226,                0.62054,                0.62905,                0.61979,                0.29725,                 1.8037,                 1.5373,                   2.27,               0.008317,               0.008317,               0.008317
                     87,                 1.5354,                 1.7198,                 1.9126,                0.62515,                0.62708,                0.61802,                0.29739,                 1.8039,                 1.5354,                 2.2706,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.5235,                  1.697,                 1.9086,                0.62417,                0.63388,                0.62047,                0.29758,                  1.802,                 1.5341,                 2.2729,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.5213,                 1.6734,                 1.9038,                0.62849,                0.63338,                0.62011,                0.29805,                 1.8026,                 1.5321,                 2.2744,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.5317,                 1.6891,                 1.9132,                0.62969,                 0.6318,                0.61866,                0.29773,                 1.8011,                 1.5322,                 2.2714,              0.0082378,              0.0082378,              0.0082378
