                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.5933,                 1.8729,                 1.9178,                0.60119,                0.58167,                0.58076,                0.26996,                 1.8584,                 1.6414,                 2.2698,              0.0091486,              0.0091486,              0.0091486
                     46,                 1.6074,                 1.8725,                 1.9251,                 0.6261,                0.58251,                0.59477,                0.27659,                 1.8508,                 1.6305,                  2.271,              0.0091288,              0.0091288,              0.0091288
                     47,                 1.6055,                  1.864,                 1.9323,                0.61698,                0.56833,                0.59087,                0.27546,                 1.8527,                 1.6218,                 2.2619,               0.009109,               0.009109,               0.009109
                     48,                 1.6012,                 1.8457,                 1.9168,                 0.6189,                0.58407,                0.58804,                0.27163,                 1.8586,                 1.6325,                 2.2782,              0.0090892,              0.0090892,              0.0090892
                     49,                 1.5911,                 1.8366,                 1.9066,                0.60702,                0.57701,                0.58561,                 0.2779,                 1.8667,                 1.6091,                 2.2626,              0.0090694,              0.0090694,              0.0090694
                     50,                 1.5899,                 1.8335,                 1.9112,                0.62051,                0.59574,                0.59704,                0.28167,                 1.8538,                 1.6059,                 2.2614,              0.0090496,              0.0090496,              0.0090496
                     51,                 1.5952,                 1.8328,                  1.906,                0.62436,                0.59637,                0.60648,                0.28592,                 1.8441,                 1.5843,                 2.2448,              0.0090298,              0.0090298,              0.0090298
                     52,                 1.5799,                 1.8159,                 1.9038,                0.62139,                0.61453,                0.60499,                0.28717,                 1.8577,                  1.588,                 2.2671,                0.00901,                0.00901,                0.00901
                     53,                 1.5804,                 1.8224,                 1.8969,                0.63468,                0.60072,                0.60537,                0.28643,                 1.8352,                 1.5871,                 2.2445,              0.0089902,              0.0089902,              0.0089902
                     54,                 1.5774,                 1.8055,                 1.8955,                0.62671,                0.58287,                0.59604,                0.28456,                 1.8299,                 1.5842,                 2.2452,              0.0089704,              0.0089704,              0.0089704
                     55,                 1.5708,                 1.7804,                 1.8836,                0.61221,                0.61286,                0.59789,                0.28428,                 1.8432,                 1.5799,                 2.2506,              0.0089506,              0.0089506,              0.0089506
                     56,                 1.5666,                 1.7986,                  1.882,                0.62996,                0.61226,                0.60546,                0.28573,                 1.8404,                 1.5808,                 2.2514,              0.0089308,              0.0089308,              0.0089308
                     57,                 1.5678,                 1.7855,                 1.8842,                0.62904,                0.60483,                0.59656,                0.28895,                 1.8373,                  1.573,                   2.24,               0.008911,               0.008911,               0.008911
                     58,                 1.5648,                 1.7879,                 1.8794,                0.62102,                0.61113,                0.60111,                0.28898,                 1.8252,                 1.5668,                 2.2274,              0.0088912,              0.0088912,              0.0088912
                     59,                 1.5599,                 1.7731,                 1.8792,                0.61991,                0.60238,                0.60394,                0.28961,                 1.8255,                 1.5605,                 2.2272,              0.0088714,              0.0088714,              0.0088714
                     60,                 1.5652,                 1.7583,                 1.8768,                 0.6169,                0.61777,                0.60541,                0.28863,                 1.8308,                 1.5522,                 2.2234,              0.0088516,              0.0088516,              0.0088516
                     61,                 1.5543,                 1.7649,                 1.8741,                0.61391,                0.61966,                0.60684,                0.28963,                 1.8364,                 1.5433,                 2.2279,              0.0088318,              0.0088318,              0.0088318
                     62,                  1.565,                 1.7465,                 1.8779,                0.60666,                0.62004,                 0.6046,                0.29084,                 1.8332,                 1.5508,                 2.2292,               0.008812,               0.008812,               0.008812
                     63,                 1.5517,                 1.7463,                 1.8696,                0.60126,                  0.614,                0.59993,                0.28963,                 1.8389,                 1.5558,                 2.2319,              0.0087922,              0.0087922,              0.0087922
                     64,                 1.5478,                 1.7463,                 1.8677,                0.60459,                0.61476,                0.60202,                0.29143,                 1.8292,                 1.5529,                 2.2296,              0.0087724,              0.0087724,              0.0087724
                     65,                 1.5562,                 1.7403,                 1.8772,                0.60995,                0.62018,                0.59984,                0.29321,                 1.8277,                 1.5519,                  2.238,              0.0087526,              0.0087526,              0.0087526
                     66,                 1.5452,                 1.7295,                 1.8618,                0.61088,                0.62361,                0.60608,                0.29155,                 1.8316,                 1.5481,                 2.2359,              0.0087328,              0.0087328,              0.0087328
                     67,                 1.5478,                  1.718,                 1.8613,                0.61141,                0.63217,                0.60954,                0.29146,                 1.8316,                 1.5436,                 2.2301,               0.008713,               0.008713,               0.008713
                     68,                 1.5424,                 1.7298,                 1.8631,                0.60776,                0.62342,                0.60055,                0.29181,                  1.835,                 1.5463,                  2.234,              0.0086932,              0.0086932,              0.0086932
                     69,                 1.5404,                 1.7076,                 1.8532,                0.60213,                0.62271,                 0.6001,                0.29286,                 1.8391,                 1.5451,                 2.2355,              0.0086734,              0.0086734,              0.0086734
                     70,                 1.5304,                 1.6992,                 1.8545,                0.60101,                0.63274,                0.60404,                0.29502,                 1.8355,                 1.5473,                 2.2312,              0.0086536,              0.0086536,              0.0086536
                     71,                 1.5351,                 1.6864,                 1.8469,                0.62472,                0.62562,                0.60964,                0.29627,                  1.837,                 1.5368,                 2.2277,              0.0086338,              0.0086338,              0.0086338
                     72,                 1.5365,                 1.7028,                 1.8519,                0.61438,                0.62712,                0.60732,                0.29628,                 1.8368,                 1.5336,                 2.2254,               0.008614,               0.008614,               0.008614
                     73,                 1.5327,                 1.7079,                 1.8496,                0.60513,                0.63387,                0.60906,                0.29816,                 1.8346,                 1.5306,                 2.2273,              0.0085942,              0.0085942,              0.0085942
                     74,                 1.5263,                 1.6925,                 1.8428,                0.60687,                0.63906,                0.61149,                0.29641,                 1.8359,                 1.5269,                   2.23,              0.0085744,              0.0085744,              0.0085744
                     75,                 1.5254,                 1.6854,                 1.8442,                0.61053,                 0.6259,                0.60635,                0.29636,                 1.8337,                 1.5206,                 2.2288,              0.0085546,              0.0085546,              0.0085546
                     76,                  1.536,                 1.6713,                 1.8454,                0.60353,                0.62752,                  0.604,                0.29615,                  1.836,                 1.5213,                 2.2289,              0.0085348,              0.0085348,              0.0085348
                     77,                 1.5153,                 1.6676,                 1.8292,                0.60581,                 0.6273,                0.60429,                0.29662,                 1.8356,                 1.5182,                 2.2292,               0.008515,               0.008515,               0.008515
                     78,                 1.5215,                 1.6713,                 1.8375,                0.61512,                0.63279,                0.60725,                0.29842,                 1.8339,                 1.5132,                 2.2255,              0.0084952,              0.0084952,              0.0084952
                     79,                 1.5297,                  1.673,                 1.8408,                0.61132,                0.63793,                0.60857,                0.29691,                 1.8378,                 1.5099,                 2.2247,              0.0084754,              0.0084754,              0.0084754
                     80,                 1.5144,                 1.6663,                 1.8282,                0.62637,                0.63752,                0.61331,                0.29822,                 1.8417,                 1.5067,                 2.2264,              0.0084556,              0.0084556,              0.0084556
                     81,                 1.5124,                 1.6466,                 1.8298,                0.63035,                0.63659,                 0.6156,                0.29796,                 1.8474,                 1.5051,                  2.231,              0.0084358,              0.0084358,              0.0084358
                     82,                 1.5204,                 1.6572,                 1.8402,                0.63622,                0.63356,                0.61358,                0.29709,                 1.8462,                 1.5097,                 2.2329,               0.008416,               0.008416,               0.008416
                     83,                 1.5185,                  1.659,                 1.8326,                 0.6274,                0.63628,                0.61374,                 0.2974,                 1.8447,                 1.5115,                 2.2323,              0.0083962,              0.0083962,              0.0083962
                     84,                 1.5068,                  1.649,                 1.8256,                0.63324,                0.63298,                0.61688,                0.29847,                 1.8426,                 1.5135,                 2.2339,              0.0083764,              0.0083764,              0.0083764
                     85,                 1.4974,                 1.6321,                 1.8253,                0.62683,                0.63628,                0.61526,                0.29737,                 1.8432,                 1.5132,                 2.2351,              0.0083566,              0.0083566,              0.0083566
                     86,                 1.5111,                 1.6397,                 1.8262,                0.62615,                0.63785,                 0.6133,                0.29543,                 1.8436,                 1.5127,                  2.236,              0.0083368,              0.0083368,              0.0083368
                     87,                 1.5079,                 1.6375,                  1.825,                 0.6287,                0.63951,                0.61065,                0.29431,                 1.8438,                 1.5143,                 2.2361,               0.008317,               0.008317,               0.008317
