                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.5978,                 1.7642,                 1.9054,                0.63366,                 0.6029,                 0.5962,                0.27239,                 1.8822,                 1.6514,                 2.2662,              0.0093268,              0.0093268,              0.0093268
                     36,                 1.5867,                 1.7456,                 1.8894,                0.61195,                0.58915,                0.59494,                0.27927,                 1.8479,                 1.6343,                  2.228,               0.009307,               0.009307,               0.009307
                     37,                  1.596,                 1.7298,                 1.8941,                0.62095,                0.60439,                0.60115,                0.27603,                 1.8739,                 1.6246,                  2.244,              0.0092872,              0.0092872,              0.0092872
                     38,                 1.5861,                 1.7311,                 1.8839,                0.62539,                0.59254,                0.59226,                0.27421,                 1.8869,                 1.6102,                  2.232,              0.0092674,              0.0092674,              0.0092674
                     39,                 1.5776,                  1.714,                 1.8768,                0.60646,                0.60296,                0.59815,                0.27963,                 1.8658,                 1.6246,                 2.2379,              0.0092476,              0.0092476,              0.0092476
                     40,                 1.5846,                 1.7103,                 1.8844,                0.61577,                0.59013,                0.58651,                0.27729,                 1.8597,                 1.5899,                 2.2369,              0.0092278,              0.0092278,              0.0092278
                     41,                 1.5769,                 1.6949,                  1.874,                0.59579,                0.59122,                0.58712,                0.27341,                  1.883,                 1.6211,                 2.2542,               0.009208,               0.009208,               0.009208
                     42,                 1.5733,                 1.7011,                 1.8727,                0.60456,                0.59283,                0.59097,                0.27825,                 1.8337,                 1.6168,                 2.2124,              0.0091882,              0.0091882,              0.0091882
                     43,                 1.5598,                 1.6802,                 1.8588,                0.63036,                 0.6203,                0.61335,                0.28567,                  1.854,                 1.5976,                 2.2104,              0.0091684,              0.0091684,              0.0091684
                     44,                 1.5655,                 1.6801,                  1.861,                0.62374,                0.61021,                0.60224,                 0.2832,                 1.8315,                 1.5964,                 2.2074,              0.0091486,              0.0091486,              0.0091486
                     45,                 1.5571,                 1.6778,                 1.8567,                0.61163,                0.61862,                0.60925,                 0.2859,                 1.8385,                 1.6006,                 2.2022,              0.0091288,              0.0091288,              0.0091288
                     46,                 1.5565,                 1.6706,                 1.8591,                 0.6334,                0.61583,                0.61995,                0.28767,                 1.8687,                  1.571,                 2.2324,               0.009109,               0.009109,               0.009109
                     47,                 1.5628,                 1.6682,                 1.8581,                0.62766,                0.62093,                0.61545,                 0.2866,                 1.8575,                 1.5696,                 2.2142,              0.0090892,              0.0090892,              0.0090892
                     48,                 1.5534,                 1.6576,                 1.8592,                0.61452,                0.60352,                0.60779,                0.28425,                 1.8564,                 1.5824,                 2.2324,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.5505,                 1.6507,                 1.8521,                0.61839,                0.61876,                0.61255,                0.28485,                 1.8594,                 1.5674,                 2.2217,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.5509,                 1.6435,                 1.8452,                0.62257,                0.62133,                0.61904,                0.29036,                 1.8607,                 1.5523,                 2.2243,              0.0090298,              0.0090298,              0.0090298
                     51,                  1.532,                 1.6299,                 1.8437,                0.64276,                0.60795,                0.61109,                0.28667,                 1.8521,                 1.5581,                 2.2198,                0.00901,                0.00901,                0.00901
                     52,                 1.5289,                 1.6204,                 1.8307,                0.62974,                0.60949,                0.60665,                0.28839,                 1.8518,                   1.56,                 2.2039,              0.0089902,              0.0089902,              0.0089902
                     53,                 1.5369,                 1.6309,                 1.8365,                0.61663,                0.62004,                0.60696,                0.28722,                  1.874,                 1.5489,                 2.2313,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.5265,                 1.6095,                 1.8277,                0.62488,                0.61925,                0.61171,                0.29106,                 1.8509,                 1.5445,                 2.2211,              0.0089506,              0.0089506,              0.0089506
                     55,                 1.5276,                 1.6084,                 1.8231,                0.62273,                0.62935,                 0.6152,                0.29142,                 1.8407,                 1.5272,                  2.202,              0.0089308,              0.0089308,              0.0089308
                     56,                 1.5223,                 1.5989,                 1.8242,                0.64515,                0.61132,                0.61761,                0.28977,                 1.8437,                 1.5343,                 2.1955,               0.008911,               0.008911,               0.008911
                     57,                 1.5169,                 1.6007,                  1.824,                0.64192,                0.62617,                0.61978,                0.29449,                 1.8441,                 1.5386,                  2.203,              0.0088912,              0.0088912,              0.0088912
                     58,                 1.5281,                 1.5799,                 1.8173,                0.64457,                0.61901,                 0.6201,                0.29267,                 1.8637,                 1.5194,                 2.2162,              0.0088714,              0.0088714,              0.0088714
                     59,                 1.5136,                 1.5837,                 1.8141,                0.63954,                0.61694,                 0.6178,                0.29483,                 1.8549,                 1.5369,                 2.2145,              0.0088516,              0.0088516,              0.0088516
                     60,                 1.5075,                 1.5779,                 1.8043,                0.62454,                0.63021,                  0.624,                0.29466,                 1.8515,                  1.518,                 2.2051,              0.0088318,              0.0088318,              0.0088318
                     61,                 1.5102,                 1.5714,                 1.8063,                0.60957,                0.62024,                0.61424,                0.29414,                 1.8479,                 1.5163,                 2.1975,               0.008812,               0.008812,               0.008812
                     62,                  1.498,                 1.5557,                 1.8037,                  0.642,                0.61756,                 0.6242,                 0.2962,                 1.8489,                 1.5239,                 2.2106,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.4928,                  1.553,                 1.7918,                0.63113,                0.62298,                0.61864,                  0.298,                 1.8477,                 1.5278,                 2.1974,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.5022,                 1.5554,                 1.7955,                0.62891,                0.62829,                0.62221,                0.29468,                 1.8516,                 1.5136,                 2.2104,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.4919,                 1.5353,                 1.7863,                0.64455,                0.63227,                 0.6218,                0.29619,                 1.8527,                 1.5132,                 2.2136,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.4863,                  1.541,                 1.7855,                0.62836,                0.63635,                0.61818,                0.29455,                   1.85,                 1.5139,                  2.208,               0.008713,               0.008713,               0.008713
                     67,                 1.4904,                 1.5276,                 1.7912,                0.61445,                0.63894,                0.61635,                0.29423,                 1.8523,                 1.5112,                 2.2159,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.4799,                 1.5206,                 1.7868,                0.61975,                0.63407,                0.61746,                 0.2959,                 1.8469,                 1.5138,                  2.214,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.4734,                 1.5258,                 1.7793,                0.63645,                0.63867,                0.61877,                0.29437,                 1.8485,                 1.5073,                 2.2148,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.4815,                 1.5158,                 1.7793,                0.64213,                0.63184,                0.62293,                0.29674,                 1.8526,                 1.5044,                 2.2118,              0.0086338,              0.0086338,              0.0086338
